poly_id,asdf_id,mun,mun_id,dep,dep_id,dep_mun,shapeID,imds,rank_imds,poblacion_2020,urbano_2012,sdg1_1_ee,sdg1_1_nbi,sdg1_2_pm,sdg1_4_ssb,sdg2_2_dm,sdg2_2_smu,sdg2_4_su,sdg2_4_t,sdg3_1_p,sdg3_2_mi,sdg3_2_mn,sdg3_3_c,sdg3_3_d,sdg3_3_m,sdg3_3_t,sdg3_3_vih,sdg3_7_fa,sdg4_1_ash,sdg4_1_asm,sdg4_4_es,sdg4_6_alfab,sdg4_c_pci,sdg4_c_pcs,sdg5_1_paes,sdg5_1_pej,sdg5_1_ppm,sdg5_5_pp,sdg6_1_ca,sdg6_2_cs,sdg6_3_tar,sdg7_1_cee,sdg7_1_cep,sdg7_1_elc,sdg7_3_ecep,sdg8_4_mcc,sdg8_5_ph,sdg8_5_pm,sdg8_6_hnn,sdg8_6_mnn,sdg8_10_b,sdg8_11_mm,sdg9_1_rutas,sdg9_5_c,sdg9_5_pt,sdg9_c_crdm,sdg9_c_rb,sdg10_2_egini,sdg10_2_ge,sdg10_2_nhe,sdg11_1_h,sdg11_1_sss,sdg11_2_atc,sdg13_1_vcc,sdg13_2_ectp,sdg13_2_td,sdg15_1_ap,sdg15_5_pb,sdg16_1_vh,sdg16_6_ce,sdg16_9_nrc,sdg17_1_il,sdg17_5_ip,sdg1_1_ee_abs,sdg1_1_nbi_abs,sdg1_2_pm_abs,sdg1_4_ssb_abs,sdg2_2_dm_abs,sdg2_2_smu_abs,sdg2_4_su_abs,sdg2_4_t_abs,sdg3_1_p_abs,sdg3_2_mi_abs,sdg3_2_mn_abs,sdg3_3_c_abs,sdg3_3_d_abs,sdg3_3_m_abs,sdg3_3_t_abs,sdg3_3_vih_abs,sdg3_7_fa_abs,sdg4_1_ash_abs,sdg4_1_asm_abs,sdg4_4_es_abs,sdg4_6_alfab_abs,sdg4_c_pci_abs,sdg4_c_pcs_abs,sdg6_1_ca_abs,sdg6_2_cs_abs,sdg7_1_cee_abs,sdg7_1_cep_abs,sdg7_1_elc_abs,sdg7_3_ecep_abs,sdg8_4_mcc_abs,sdg8_5_ph_abs,sdg8_5_pm_abs,sdg8_6_hnn_abs,sdg8_6_mnn_abs,sdg8_10_b_abs,sdg9_1_rutas_abs,sdg9_5_c_abs,sdg9_5_pt_abs,sdg9_c_crdm_abs,sdg9_c_rb_abs,sdg10_2_nhe_abs,sdg11_1_h_abs,sdg11_1_sss_abs,sdg11_2_atc_abs,sdg13_2_ectp_abs,sdg13_2_td_abs,sdg15_1_ap_abs,sdg15_5_pb_abs,sdg16_1_vh_abs,sdg16_6_ce_abs,sdg16_9_nrc_abs,sdg17_5_ip_abs,sdg1_1_ee_norm,sdg1_1_nbi_norm,sdg1_2_pm_norm,sdg1_4_ssb_norm,sdg2_2_dm_norm,sdg2_2_smu_norm,sdg2_4_su_norm,sdg2_4_t_norm,sdg3_1_p_norm,sdg3_2_mi_norm,sdg3_2_mn_norm,sdg3_3_c_norm,sdg3_3_d_norm,sdg3_3_m_norm,sdg3_3_t_norm,sdg3_3_vih_norm,sdg3_7_fa_norm,sdg4_1_ash_norm,sdg4_1_asm_norm,sdg4_4_es_norm,sdg4_6_alfab_norm,sdg4_c_pci_norm,sdg4_c_pcs_norm,sdg5_1_paes_norm,sdg5_1_pej_norm,sdg5_1_ppm_norm,sdg5_5_pp_norm,sdg6_1_ca_norm,sdg6_2_cs_norm,sdg6_3_tar_norm,sdg7_1_cee_norm,sdg7_1_cep_norm,sdg7_1_elc_norm,sdg7_3_ecep_norm,sdg8_4_mcc_norm,sdg8_5_ph_norm,sdg8_5_pm_norm,sdg8_6_hnn_norm,sdg8_6_mnn_norm,sdg8_10_b_norm,sdg8_11_mm_norm,sdg9_1_rutas_norm,sdg9_5_c_norm,sdg9_5_pt_norm,sdg9_c_crdm_norm,sdg9_c_rb_norm,sdg10_2_egini_norm,sdg10_2_ge_norm,sdg10_2_nhe_norm,sdg11_1_h_norm,sdg11_1_sss_norm,sdg11_2_atc_norm,sdg13_1_vcc_norm,sdg13_2_ectp_norm,sdg13_2_td_norm,sdg15_1_ap_norm,sdg15_5_pb_norm,sdg16_1_vh_norm,sdg16_6_ce_norm,sdg16_9_nrc_norm,sdg17_1_il_norm,sdg17_5_ip_norm,indice_ods1,indice_ods2,indice_ods3,indice_ods4,indice_ods5,indice_ods6,indice_ods7,indice_ods8,indice_ods9,indice_ods10,indice_ods11,indice_ods13,indice_ods15,indice_ods16,indice_ods17,shapeName,pop2001,pop2002,pop2003,pop2004,pop2005,pop2006,pop2007,pop2008,pop2009,pop2010,pop2011,pop2012,pop2013,pop2014,pop2015,pop2016,pop2017,pop2018,pop2019,pop2020,tr100_pop2001,tr100_pop2002,tr100_pop2003,tr100_pop2004,tr100_pop2005,tr100_pop2006,tr100_pop2007,tr100_pop2008,tr100_pop2009,tr100_pop2010,tr100_pop2011,tr100_pop2012,tr100_pop2013,tr100_pop2014,tr100_pop2015,tr100_pop2016,tr100_pop2017,tr100_pop2018,tr100_pop2019,tr100_pop2020,tr400_pop2001,tr400_pop2002,tr400_pop2003,tr400_pop2004,tr400_pop2005,tr400_pop2006,tr400_pop2007,tr400_pop2008,tr400_pop2009,tr400_pop2010,tr400_pop2011,tr400_pop2012,tr400_pop2013,tr400_pop2014,tr400_pop2015,tr400_pop2016,tr400_pop2017,tr400_pop2018,tr400_pop2019,tr400_pop2020,tr6_pop2001,tr6_pop2002,tr6_pop2003,tr6_pop2004,tr6_pop2005,tr6_pop2006,tr6_pop2007,tr6_pop2008,tr6_pop2009,tr6_pop2010,tr6_pop2011,tr6_pop2012,tr6_pop2013,tr6_pop2014,tr6_pop2015,tr6_pop2016,tr6_pop2017,tr6_pop2018,tr6_pop2019,tr6_pop2020,ln_NTLpc2012,ln_NTLpc2013,ln_NTLpc2014,ln_NTLpc2015,ln_NTLpc2016,ln_NTLpc2017,ln_NTLpc2018,ln_NTLpc2019,ln_NTLpc2020,ln_t100NTLpc2012,ln_t100NTLpc2013,ln_t100NTLpc2014,ln_t100NTLpc2015,ln_t100NTLpc2016,ln_t100NTLpc2017,ln_t100NTLpc2018,ln_t100NTLpc2019,ln_t100NTLpc2020,ln_t400NTLpc2012,ln_t400NTLpc2013,ln_t400NTLpc2014,ln_t400NTLpc2015,ln_t400NTLpc2016,ln_t400NTLpc2017,ln_t400NTLpc2018,ln_t400NTLpc2019,ln_t400NTLpc2020,ln_t6NTLpc2012,ln_t6NTLpc2013,ln_t6NTLpc2014,ln_t6NTLpc2015,ln_t6NTLpc2016,ln_t6NTLpc2017,ln_t6NTLpc2018,ln_t6NTLpc2019,ln_t6NTLpc2020,co2015,co2016,co2017,co2018,co2019,co2020,tr100_co2015,tr100_co2016,tr100_co2017,tr100_co2018,tr100_co2019,tr100_co2020,tr400_co2015,tr400_co2016,tr400_co2017,tr400_co2018,tr400_co2019,tr400_co2020,tr6_co2015,tr6_co2016,tr6_co2017,tr6_co2018,tr6_co2019,tr6_co2020
178,0,Esmeralda,40505,Oruro,5,Oruro-Esmeralda,BOL-ADM3-33444609B20338026,53.200001,108,2854,0,,78.300003,.1,10.8,19.200001,20.6,47.099998,0,43.200001,28.700001,34.700001,0,0,0,0,0,14,0,0,11.8,97.800003,40,53.599998,1,1,.60000002,.60000002,95.5,15,0,82.400002,2,37,.1,,68.5,43.900002,14.7,26.200001,0,0,1,0,,52,.40000001,.28,,8.1000004,44.099998,87.699997,552.5,2,.1,0,0,0,0,82.900002,86.699997,10.7,1082,,2086,143,641,74,154,38567,0,0,2,3,0,0,0,0,0,2,0,0,187,39,0,0,126,2405,487,5084,453,180,,326,586,41,74,0,1,0,,345,1,200,316,629,1563,180,0,0,0,0,6602831,57,3060969,0,19.049999,74.360001,10.85,63.5,56.830002,100,0,32.580002,65.209999,82.360001,100,100,100,100,100,91.07,100,100,26.41,93.169998,40,53.57,100,92.470001,0,41.650002,93.779999,9.8500004,0,76.300003,0,33.400002,99.199997,0,33.450001,29.790001,79.080002,43,0,.18000001,50,0,0,47.619999,.49000001,81.639999,0,86.239998,24.280001,7.9200001,65.480003,32.32,99.809998,100,0,100,100,73.699997,73.489998,26.35,27.440001,34.759998,55.080002,85.690002,68.860001,58.529999,34.540001,52.23,30.92,24.530001,83.940002,32.560001,77.379997,50,82.400002,26.889999,Esmeralda,962.03308,1051.7993,1148.5365,1242.4298,1364.5643,1486.7859,1625.0844,1772.2502,1946.8031,2044.5874,2275.4063,2564.9146,2820.8704,3077.3789,3359.6067,3707.0911,4065.6479,4454.5977,4886.9614,5354.105,960.12183,1047.3452,1142.5159,1246.4362,1360.0779,1484.4948,1620.9343,1770.847,1935.9448,2118.2302,2320.1558,2543.707,2790.4897,3062.3196,3361.3857,3690.1655,4051.2773,4447.71,4882.8599,5360.5176,954.38513,1042.694,1139.1963,1244.7072,1360.1583,1486.5879,1625.17,1777.2269,1944.2468,2127.8931,2330.051,2552.5913,2797.4067,3066.5601,3362.3347,3687.228,4043.9277,4435.3965,4864.8999,5336.0352,963.12708,1050.4852,1145.5582,1249.0314,1362.2184,1485.4479,1619.3668,1764.8685,1924.0033,2100.6929,2304.2969,2536.343,2792.3464,3070.4287,3372.708,3702.959,4063.2993,4456.7109,4887.0107,5358.2021,11.729473,12.111817,10.962022,11.699198,13.08561,13.647187,13.667681,13.595437,13.489282,11.421656,11.725951,12.033046,12.350205,12.673984,12.994426,13.305696,13.608478,13.907082,11.414175,11.726494,12.039332,12.354541,12.671274,12.98705,13.300419,13.611585,13.921671,11.515842,11.689721,11.900798,12.254018,12.704121,13.117073,13.419887,13.624384,13.782041,400.66104,402.3187,404.97272,406.84192,408.98264,410.99747,400.55966,402.63971,404.73151,406.83301,408.94446,411.0661,400.56021,402.63989,404.73074,406.83206,408.94409,411.06708,400.55298,402.63318,404.74173,406.84543,408.94797,411.05276
169,1,Quillacas,40202,Oruro,5,Oruro-Quillacas,BOL-ADM3-33444609B53994240,50.5,171,4474,0,88.300003,73.599998,.15000001,19.299999,31.5,19.5,7.6999998,87.400002,41,48.599998,64.599998,0,0,0,23,0,55.599998,1.4,.80000001,12.1,94.800003,33.299999,25,2,.89999998,1.2,.89999998,60.5,25.200001,0,64.599998,27,49.099998,.2,18.1,78.699997,67.400002,6.8000002,14.7,0,.1,2,3.0999999,18.200001,45,2.8,.34999999,30,16.700001,22.4,77.199997,0,2.2,.2,0,0,0,0,53.700001,90.099998,0,443,1428,2873,477,1255,147,165,12404,141,32,4,5,0,0,0,1,0,8,2,1,307,148,1,14,1716,3253,1462,115901,791,726,76,364,496,24,39,0,2,33,2,855,12,635,341,1174,0,726,0,0,0,0,8825648,51,1927686,6.9099998,23.940001,61.66,19.290001,40.02,61.73,24.549999,12.98,30,23.75,28,100,100,100,85.5,100,64.519997,86.07,92.07,27.360001,82.550003,33.330002,25,100,67.75,100,82.360001,44.869999,20.639999,0,52.439999,3.25,46.869999,97.889999,54.02,80.089996,82.449997,100,79.18,0,.47999999,100,48.029999,22.73,39.970001,22.469999,61.830002,91.269997,69.169998,72.370003,19.67,0,26.940001,99.370003,100,0,100,100,28.940001,80.230003,0,8.7700005,27.950001,34.82,70.199997,57.73,87.529999,21.84,50.110001,56.599998,46.639999,74.089996,30.68,75.440002,50,69.720001,4.3800001,Santuario de Quillacas,3312.9175,3382.0591,3447.3469,3509.0361,3575.7029,3654.4546,3723.5171,3791.8071,3862.3999,3931.6042,4008.8794,4093.4082,4171.9414,4262.7119,4357.5601,4434.0586,4517.645,4591.6426,4682.3174,4778.1196,3315.0527,3379.2471,3444.6646,3511.3284,3579.3027,3648.6245,3719.2922,3791.365,3864.9558,3940.1782,4017.1365,4095.8398,4176.2246,4258.1831,4341.5596,4426.2271,4512.2095,4599.6211,4688.6406,4779.3701,3314.4426,3378.7764,3444.3525,3511.2043,3579.3643,3648.8682,3719.7393,3792.0159,3865.7522,3940.9973,4017.7993,4096.1797,4176.1372,4257.6675,4340.7441,4425.353,4511.5293,4599.314,4688.7842,4779.9897,3314.8884,3379.624,3445.2954,3511.9746,3580.0913,3649.6023,3719.7427,3790.4863,3862.4319,3936.4448,4013.4487,4093.6375,4176.4517,4261.2422,4346.5518,4431.0459,4515.1279,4599.7305,4686.2759,4774.9556,12.965525,13.142761,13.074501,13.143079,12.94834,13.821883,13.822321,13.803769,14.01637,12.873629,13.002596,13.132476,13.265617,13.40379,13.547537,13.692843,13.838443,13.984364,12.862933,12.999367,13.136051,13.273612,13.412519,13.552914,13.693778,13.834767,13.975857,12.952265,13.025712,13.101202,13.199746,13.338092,13.523909,13.702517,13.866905,14.029235,398.69547,402.18451,404.49866,406.6488,408.32587,410.74161,399.41489,401.71478,404.02039,406.32953,408.64407,410.96948,399.42441,401.71268,404.0123,406.32236,408.64389,410.97791,399.27704,401.74869,404.14139,406.4295,408.64407,410.85287
185,2,Pampa Aullagas,40802,Oruro,5,Oruro-Pampa Aullagas,BOL-ADM3-33444609B27878331,47.299999,246,2852,0,96.699997,85.199997,.19,12.3,31.5,19.5,33.599998,111.5,33.700001,40.299999,52.700001,0,0,0,34.099998,0,55.099998,1.9,1.2,9.3999996,92.599998,0,29.4,2,.80000001,1.1,.69999999,66.199997,19.5,0,64.5,9,34.799999,.1,41.599998,70.900002,51.700001,7.3000002,22.200001,0,.1,0,4.0999999,12.5,43.599998,3.4000001,.38999999,11,13.5,27.200001,82.099998,0,2.3,.1,0,0,0,0,56.5,87.199997,.30000001,788,971,2474,401,912,112,116,39723,132,48,2,3,0,0,0,1,0,7,2,1,166,145,1,11,992,2359,1085,25553,678,340,74,353,526,15,46,0,0,32,1,587,10,375,277,837,0,340,0,0,0,0,9867833,55,2309367,0,11.9,51.450001,12.31,40.02,61.73,100,16.559999,21.33,41.040001,49.639999,100,100,100,78.510002,100,64.839996,80.730003,87.730003,19.5,74.959999,0,29.41,100,51.669998,100,58.25,52.75,14.68,0,52.279999,0,30.969999,98.559998,0,44.709999,47.310001,100,55.560001,0,.73000002,0,62.810001,15.63,38.380001,27.83,52.549999,100,75.470001,61.810001,14.18,0,24.24,99.599998,100,0,100,100,33.299999,74.360001,.69999999,18.83,18.91,54.580002,72.82,48.720001,77.480003,22.48,45.450001,35.470001,28.93,76,25.33,74.610001,50,69.220001,9.7700005,Pampa Aullagas,2926.0422,2930.1304,2925.2476,2920.4456,2931.2747,2917.2329,2924.5735,2921.3955,2924.3833,2924.4277,2935.4258,2944.4102,2948.998,2946.7283,2939.2947,2952.7051,2951.3447,2957.1394,2962.3892,2961.2444,2923.8865,2923.9089,2923.9507,2924.0999,2924.45,2925.062,2926.0652,2927.5083,2929.4297,2931.801,2934.5493,2937.5229,2940.5823,2943.6519,2946.7429,2949.8992,2953.084,2956.2949,2959.5093,2962.7117,2920.5103,2921.5745,2922.6516,2923.7793,2924.9993,2926.3428,2927.8599,2929.5776,2931.5144,2933.6694,2936.0205,2938.5261,2941.1406,2943.8345,2946.5969,2949.4265,2952.2983,2955.2012,2958.1196,2961.041,2927.6172,2926.6499,2925.4316,2924.2671,2923.4307,2922.5874,2922.6516,2923.6831,2926.0513,2929.7578,2934.5425,2939.2856,2943.0022,2945.5278,2947.6523,2950.3662,2953.3193,2956.5361,2959.7224,2962.6821,12.763059,12.927601,12.876277,12.199938,12.289141,13.406137,13.358246,12.98208,13.722827,12.574882,12.652527,12.732075,12.818207,12.917045,13.02853,13.14632,13.267858,13.392695,12.547255,12.643209,12.739682,12.83794,12.93959,13.044642,13.151485,13.259406,13.368216,12.76287,12.718344,12.674532,12.665281,12.756717,12.940508,13.133512,13.327085,13.548543,399.16754,401.31058,403.60504,405.79669,409.45132,410.8764,398.98013,401.3797,403.79562,406.22897,408.67975,411.14233,398.97784,401.38046,403.79791,406.23071,408.67877,411.14096,399.01553,401.36859,403.76019,406.20593,408.6973,411.15881
205,3,Llallagua,50203,Potosí,7,Potosí-Llallagua,BOL-ADM3-33444609B13957296,58.099998,44,42861,85.300003,53.299999,37.5,.067000002,54,18,18.9,2.8,3.7,68,43.099998,56.900002,0,0,0,68.199997,47.200001,54.400002,3.9000001,2.5,29.6,92.699997,45.5,69,1.8,.89999998,.80000001,.69999999,96.800003,65.699997,0,88.5,108,83.900002,.80000001,5.8000002,61,42.5,10.5,20,23.4,3.4000001,2,5.6999998,19.5,63.5,3.4000001,.36000001,81,15,21,43.5,114,1,.80000001,0,0,0,1.6,61.5,92.900002,3.0999999,706,6675,14968,1670,5705,885,2093,6150,8,429,39,52,0,0,0,29,8,139,118,67,6583,1951,23,87,1350,14611,4822,4581432,1992,35781,422,5762,9624,472,960,10,2,789,8,4530,146,5763,2566,5320,4852,35781,0,0,0,2,126611674,406,30036038,43.849998,61.169998,82.870003,54.029999,65.870003,64.419998,8.0799999,.54000002,62.09,35.209999,42,100,100,100,57.060001,88.68,65.279999,59.310001,74.050003,78.540001,75.019997,45.450001,68.970001,100,84.419998,55.220001,52.23,95.57,63.59,0,84.589996,17.860001,85.510002,89.459999,85.82,0,26.75,92.269997,62.639999,39.07,25.52,100,87.910004,24.389999,60.150002,28.280001,59.310001,67.900002,72.510002,75.639999,57.5,13.51,66.330002,96.519997,100,0,100,81.080002,40.970001,85.760002,7.6199999,16.440001,60.48,34.73,72.260002,66.889999,72.970001,53.049999,69.360001,47.439999,60.150002,66.57,48.880001,87.620003,50,69.269997,12.03,Llallagua,37124.078,37587.055,38141.207,38598.195,38822.41,39387.363,39696.395,40172.496,40422.711,40894.594,41286.734,41232.336,41785.758,42008.801,42489.727,43108.047,43508.594,43985.516,44480.926,44924.027,37292.676,37685.445,38080.648,38475.48,38867.734,39256.238,39639.512,40017.137,40389.461,40758.293,41125.941,41496.156,41874.457,42263.859,42666.648,43082.523,43509.336,43945.199,44388.09,44836.348,37343.602,37714.531,38088.566,38464.84,38842.609,39221.398,39600.668,39980.25,40360.313,40741.465,41124.414,41510.445,41901.18,42297.648,42700.598,43110.102,43525.645,43946.707,44372.727,44803.18,37169.043,37623.465,38076.074,38513.219,38931.355,39340.637,39733.902,40111.359,40467.152,40805.199,41122.336,41429.965,41766.332,42138.895,42558.512,43015.273,43487.766,43968.59,44453.668,44941.316,14.275025,14.39553,14.490864,14.518698,14.763354,14.827301,14.902343,14.960201,14.870754,14.305926,14.398963,14.491446,14.5829,14.672844,14.760156,14.844615,14.926678,15.007374,14.310976,14.400444,14.489757,14.578773,14.667354,14.755211,14.842294,14.928737,15.014818,14.276387,14.386475,14.494785,14.601624,14.706675,14.796342,14.866113,14.916414,14.953482,398.48608,401.94025,404.03146,407.84589,410.13995,410.9303,399.09146,401.66901,404.25723,406.8526,409.44904,412.05106,399.10382,401.66803,404.24701,406.84,409.44592,412.06558,398.91547,401.68222,404.39874,407.035,409.50156,411.83774
219,4,Caripuyo,50702,Potosí,7,Potosí-Caripuyo,BOL-ADM3-33444609B2060227,43.5,299,8503,0,84.199997,88.800003,.204,8.3000002,29.5,18,5,2.2,16.799999,70.300003,98.599998,0,0,0,11.5,0,85.900002,4.3000002,1.9,5.9000001,87.099998,40,57.099998,3.5999999,.80000001,.89999998,.89999998,93.300003,15.5,0,51,22,14,0,30.5,75.599998,68.599998,7.8000002,18.6,0,.40000001,0,3,14.6,20.5,.69999999,.46000001,26,56.5,16.799999,85.800003,0,2,0,0,0,0,0,57.200001,94,0,433,2249,7611,1117,2514,293,288,11597,5,221,12,17,0,0,0,1,0,31,18,5,287,715,3,26,585,7342,4396,195570,2358,336,329,864,978,55,105,0,0,80,6,2180,6,4586,457,2339,0,336,0,0,0,0,17406548,73,3765033,11.29,8.1300001,47.880001,8.2799997,43.91,68.940002,15.59,.31999999,1.33,0,0,100,100,100,92.75,100,45.18,56.029999,79.940002,9.1800003,55.759998,40,57.139999,100,47.060001,69.07,92.089996,90.589996,10.37,0,34.200001,2.4100001,7.8499999,99.519997,22.190001,65.93,85.25,100,67.029999,0,2.5899999,0,46.75,18.290001,13.17,3.47,31.9,93.029999,0,84.970001,10.07,0,32.66,99.919998,100,0,100,100,34.41,88,0,8.4700003,18.889999,32.189999,59.919998,49.669998,77.059998,33.66,36,49,16.34,41.639999,31.68,77.529999,50,74.139999,4.2399998,Caripuyo,8961.5479,8997.2852,9066.5137,9147.9082,9074.5576,9064.5742,9079.457,9065.6289,9169.082,9156.5527,9130.375,9241.0156,9179.7354,9252.2344,9251.8643,9114.1768,9163.9531,9104.1152,9093.3965,9119.4424,9002.0654,9022.4521,9042.4629,9061.4541,9078.9971,9095.5059,9111.3936,9126.7256,9141.2725,9154.1846,9164.8848,9172.8076,9177.0508,9177.4014,9173.6641,9166.4063,9156.9609,9146.1563,9134.8584,9123.541,9022.2373,9037.3594,9052.3594,9066.9697,9080.9795,9094.3701,9107.1025,9119.0605,9130.0684,9139.8174,9148.084,9154.6816,9159.4063,9162.2373,9163.2334,9162.6563,9161.0049,9158.6553,9155.9746,9153.207,8981.1602,9016.7061,9049.2432,9072.4014,9082.5996,9088.2744,9096.6602,9111.1855,9132.5684,9154.1846,9175.2129,9195.2119,9206.5137,9208.7432,9197.2725,9174.4521,9151.3125,9129.1807,9111.3672,9097.1455,11.708997,12.14277,11.809417,11.976866,11.590055,12.510039,12.694351,12.807661,13.150372,11.633218,11.7787,11.92544,12.077933,12.239512,12.412506,12.592745,12.777033,12.963192,11.61288,11.772615,11.932819,12.094685,12.259089,12.426621,12.596191,12.766927,12.938192,11.777783,11.836198,11.885386,11.964228,12.099444,12.319781,12.572481,12.835224,13.105198,399.29892,401.70618,403.43185,408.01205,410.01526,410.72943,399.35434,401.80942,404.27899,406.76163,409.24701,411.73758,399.36063,401.81,404.27417,406.7529,409.24371,411.74719,399.26981,401.7933,404.3374,406.89316,409.3042,411.59134
118,5,Aiquile,30201,Cochabamba,3,Cochabamba-Aiquile,BOL-ADM3-33444609B22499454,50.400002,177,24676,33.799999,52,69.099998,.18700001,41.700001,18.1,23.4,3.4000001,6.8000002,46.599998,31.700001,39.400002,2,0,0,32.900002,41.299999,85.5,3.5,2.5999999,9.5,87.900002,60,62.5,1.5,.89999998,1.2,.60000002,74.800003,47.5,0,62.299999,102,39.799999,1.4,7.8000002,67.599998,37.599998,10.5,30,12.3,4.5,3,3.5999999,6.8000002,41.799999,1.9,.46000001,74,37.400002,24.1,54.799999,.60000002,1,1.4,0,11.2,0,0,58.099998,86.599998,2.2,613,3405,15789,2241,3791,487,1141,14554,29,259,14,17,168,0,0,8,4,100,53,36,1168,1768,9,50,6127,12771,9094,2484277,3914,32811,321,2878,5555,216,548,3,3,288,5,3781,46,8124,1547,3516,14,32811,0,303,0,0,75404926,430,14931191,45.16,28.549999,52.150002,41.669998,65.580002,43.610001,10.08,1.01,36.619999,58.959999,73.82,81.029999,100,100,79.300003,90.099998,45.439999,63.689999,72.870003,19.690001,58.27,60,62.5,100,77.120003,100,25.639999,64.849998,44.380001,0,49.279999,16.860001,36.490002,83.099998,80.68,29.43,15.66,92.110001,31.32,20.459999,33.720001,100,54.98,8.5600004,36.490002,14.38,32.470001,71.129997,28.48,68.620003,44.759998,.07,64.980003,94.370003,100,22.379999,100,100,35.720001,73.190002,5.46,13.73,41.880001,30.07,73.919998,56.169998,75.690002,36.41,46.43,43.34,42.880001,44.029999,37.82,86.449997,61.189999,69.639999,9.5900002,Aiquile,26320.121,25994.48,25728.09,25445.094,25277.586,25056.887,24719.758,24480.117,24326.766,24095.885,23921.428,23986.42,23508.979,23179.283,22875.342,22949.064,22833.016,22573.273,22415.348,22192.563,26241.652,25988.912,25739.369,25493.803,25252.842,25016.615,24785.459,24560.162,24340.744,24126.529,23916.664,23710.025,23505.619,23305.154,23110.301,22921.447,22736.652,22554.314,22373.822,22194.734,26207.039,25965.154,25725.773,25489.207,25255.803,25025.707,24799.195,24576.541,24357.857,24143.01,23931.744,23723.777,23518.715,23316.938,23118.654,22923.83,22731.773,22541.928,22353.924,22167.551,26286.412,26010.484,25742.707,25485.635,25239.383,24997.727,24760.652,24537.43,24330.578,24133.479,23939.186,23735.023,23505.979,23276.879,23072.16,22899.926,22737.064,22568.838,22396.047,22220.148,14.106005,14.155921,14.098324,14.249661,14.41263,14.606511,14.69456,14.667776,14.758524,14.040657,14.132995,14.226006,14.32062,14.416481,14.512526,14.607656,14.70171,14.795394,14.038036,14.13244,14.226974,14.321885,14.41709,14.51233,14.607327,14.70205,14.796679,14.063004,14.130263,14.206185,14.302404,14.413301,14.524814,14.622776,14.706088,14.785142,398.66403,401.46133,402.02759,405.31924,408.48654,410.39822,398.49625,400.83002,403.17899,405.55179,407.94476,410.35223,398.48941,400.8306,403.18591,405.55737,407.94476,410.34598,398.59277,400.82294,403.0773,405.47076,407.95078,410.43951
218,6,Villa de Sacaca,50701,Potosí,7,Potosí-Villa de Sacaca,BOL-ADM3-33444609B14646898,42.200001,312,19118,12.3,76.800003,88.900002,.249,13.9,49.200001,11.3,3,1,30,59,80.199997,0,0,0,5.0999999,0,59.900002,5.8000002,7.6999998,7.5999999,84.5,0,68,1.3,.80000001,1,.89999998,77.800003,17.799999,0,60.200001,30,20.6,.1,23.1,76.099998,66.699997,7.9000001,22.299999,0,.69999999,0,1.6,7.5,23.799999,.89999998,.52999997,34,56,22.5,84.400002,0,2,.1,0,0,0,0,75.800003,89.800003,0,511,4202,17061,2593,4839,1228,449,12012,4,303,26,35,0,0,0,1,0,53,57,45,789,1901,11,28,4338,16060,8046,594678,4462,1105,618,1786,2427,139,342,0,0,99,6,4280,17,10182,1253,4690,0,1105,0,0,0,0,35847698,305,9974434,19.030001,8.0600004,36.32,13.87,6.5100002,100,8.5600004,.15000001,16.93,2.0799999,0,100,100,100,96.769997,100,61.77,39.849998,20.83,13.96,46.470001,0,68,100,43.41,99.889999,86.150002,68.980003,12.8,0,46.490002,3.8299999,15.18,99.300003,41.25,68.519997,81.029999,100,55.330002,0,5.3800001,0,25.110001,9.3800001,16.83,5.0799999,13.96,89.540001,0,72.139999,11.7,0,32.66,99.849998,100,0,100,100,62.959999,79.68,0,10.73,19.32,28.799999,64.169998,31.52,82.360001,27.26,41.200001,50.209999,11.28,34.5,27.950001,77.5,50,80.879997,5.3699999,Sacaca,19041.936,19111.148,19151.291,19205.484,19270.402,19341.951,19433.648,19497.477,19592.5,19679.881,19771.855,19767.326,19817.66,19878.75,19991.605,20033.26,20121.355,20218.48,20301.313,20390.607,19027.609,19093.229,19159.223,19225.92,19293.549,19362.191,19431.652,19501.529,19571.473,19641.047,19710.023,19778.602,19847.57,19917.594,19989.125,20062.135,20136.699,20212.545,20289.293,20366.547,19024.814,19091.717,19158.893,19226.434,19294.432,19362.893,19431.781,19501.027,19570.539,19640.205,19709.986,19779.961,19850.314,19921.242,19992.842,20065.139,20138.082,20211.639,20285.637,20359.982,19039.844,19096.926,19154.508,19215.232,19281.225,19353.109,19429.762,19508.227,19586.168,19659.451,19724.879,19782.563,19840.133,19902.879,19972.527,20046.949,20127.082,20211.619,20298.389,20386.232,11.84995,12.121868,12.064876,12.086696,12.208024,12.586779,12.856441,12.83093,12.948944,11.827875,11.965963,12.104228,12.244404,12.387837,12.534299,12.681758,12.828708,12.975397,11.821608,11.963864,12.106174,12.248992,12.39267,12.537156,12.681931,12.826605,12.971224,11.873688,11.981633,12.085407,12.203259,12.350154,12.522409,12.693599,12.847598,12.994332,398.90979,401.2915,402.90012,407.246,410.15714,410.60889,398.81693,401.34372,403.88748,406.4487,409.01797,411.59369,398.81998,401.34467,403.88574,406.44327,409.01486,411.60019,398.78024,401.3223,403.90173,406.53516,409.07669,411.49265
