asdf_id,shapeName,shapeID,year,pop,tr6_pop,tr100_pop,tr400_pop
67,Todos Santos,BOL-ADM3-33444609B61346396,2019,980.58594,980.78601,980.15997,979.50494
67,Todos Santos,BOL-ADM3-33444609B61346396,2020,1038.8447,1038.8468,1038.1011,1037.1254
68,ConcepciÃ³n,BOL-ADM3-33444609B73204671,2012,17773.041,17730.691,17681.707,17665.004
68,ConcepciÃ³n,BOL-ADM3-33444609B73204671,2013,18116.465,18127.584,18094.475,18078.744
68,ConcepciÃ³n,BOL-ADM3-33444609B73204671,2014,18567.684,18525.268,18513.295,18500.709
68,ConcepciÃ³n,BOL-ADM3-33444609B73204671,2015,18850.709,18929.203,18939.17,18931.387
68,ConcepciÃ³n,BOL-ADM3-33444609B73204671,2016,19310.533,19352.48,19373.828,19371.371
68,ConcepciÃ³n,BOL-ADM3-33444609B73204671,2017,19827.879,19796.17,19818.158,19821.182
68,ConcepciÃ³n,BOL-ADM3-33444609B73204671,2018,20260,20254.359,20272.467,20281.129
68,ConcepciÃ³n,BOL-ADM3-33444609B73204671,2019,20718.705,20725.879,20737.209,20751.631
68,ConcepciÃ³n,BOL-ADM3-33444609B73204671,2020,21222.736,21210.359,21212.705,21233.027
69,Santa Rosa,BOL-ADM3-33444609B19125904,2012,19078.891,19167.154,19168.689,19164.504
69,Santa Rosa,BOL-ADM3-33444609B19125904,2013,19539.914,19603.789,19602.387,19597.809
69,Santa Rosa,BOL-ADM3-33444609B19125904,2014,20119.268,20056.186,20045.383,20040.564
69,Santa Rosa,BOL-ADM3-33444609B19125904,2015,20569.002,20511.705,20496.922,20492.74
69,Santa Rosa,BOL-ADM3-33444609B19125904,2016,20964.488,20966.971,20956.914,20954.477
69,Santa Rosa,BOL-ADM3-33444609B19125904,2017,21384.596,21427.967,21426.045,21426.188
69,Santa Rosa,BOL-ADM3-33444609B19125904,2018,21903.361,21900.789,21905.135,21908.268
69,Santa Rosa,BOL-ADM3-33444609B19125904,2019,22386.73,22384.814,22394.572,22401.045
69,Santa Rosa,BOL-ADM3-33444609B19125904,2020,22881.219,22879.756,22894.816,22904.84
70,Huacaraje,BOL-ADM3-33444609B59987600,2012,4162.0308,4116.0449,4125.1343,4132.1353
70,Huacaraje,BOL-ADM3-33444609B59987600,2013,4135.791,4136.7524,4149.5386,4157.0283
70,Huacaraje,BOL-ADM3-33444609B59987600,2014,4120.8721,4160.4116,4175.6992,4182.7896
70,Huacaraje,BOL-ADM3-33444609B59987600,2015,4186.7793,4191.291,4203.937,4209.4771
70,Huacaraje,BOL-ADM3-33444609B59987600,2016,4230.5005,4227.3594,4234.0166,4236.9976
70,Huacaraje,BOL-ADM3-33444609B59987600,2017,4280.4604,4265.792,4265.5234,4265.2065
70,Huacaraje,BOL-ADM3-33444609B59987600,2018,4306.0591,4304.1885,4298.0029,4293.9263
70,Huacaraje,BOL-ADM3-33444609B59987600,2019,4343.0054,4342.4375,4331.1304,4323.0215
70,Huacaraje,BOL-ADM3-33444609B59987600,2020,4378.8887,4380.73,4364.6543,4352.3799
71,La Rivera,BOL-ADM3-33444609B98058544,2012,558.71259,559.84802,562.43195,564.17896
71,La Rivera,BOL-ADM3-33444609B98058544,2013,576.77747,576.97699,579.42828,581.03192
71,La Rivera,BOL-ADM3-33444609B98058544,2014,594.98926,595.4657,597.29932,598.56897
71,La Rivera,BOL-ADM3-33444609B98058544,2015,611.17542,615.2995,616.0437,616.79736
71,La Rivera,BOL-ADM3-33444609B98058544,2016,638.69385,636.37689,635.63116,635.71393
71,La Rivera,BOL-ADM3-33444609B98058544,2017,661.82239,657.86945,655.97369,655.29688
71,La Rivera,BOL-ADM3-33444609B98058544,2018,681.48914,679.22516,677.00018,675.52814
71,La Rivera,BOL-ADM3-33444609B98058544,2019,699.3349,700.49475,698.69073,696.40265
71,La Rivera,BOL-ADM3-33444609B98058544,2020,720.21509,722.12457,721.06757,717.92798
72,Entre RÃ­os,BOL-ADM3-33444609B65603601,2012,24351.43,24390.354,24384.771,24410.412
72,Entre RÃ­os,BOL-ADM3-33444609B65603601,2013,24989.902,24954.377,24847.205,24847.182
72,Entre RÃ­os,BOL-ADM3-33444609B65603601,2014,25633.105,25498.957,25315.463,25292.996
72,Entre RÃ­os,BOL-ADM3-33444609B65603601,2015,26431.039,25984.947,25783.443,25745.973
72,Entre RÃ­os,BOL-ADM3-33444609B65603601,2016,26256.369,26392.969,26247.734,26204.988
72,Entre RÃ­os,BOL-ADM3-33444609B65603601,2017,26595.055,26775.969,26711.467,26670.561
72,Entre RÃ­os,BOL-ADM3-33444609B65603601,2018,27086.578,27167.945,27178.025,27143.369
72,Entre RÃ­os,BOL-ADM3-33444609B65603601,2019,27607.988,27575.074,27649.834,27624.006
72,Entre RÃ­os,BOL-ADM3-33444609B65603601,2020,28003.527,27990.414,28128.6,28112.857
73,San JoaquÃ­n,BOL-ADM3-33444609B85871655,2012,6993.1499,6986.1943,6990.1465,6991.3462
73,San JoaquÃ­n,BOL-ADM3-33444609B85871655,2013,7107.4971,7123.6382,7131.5098,7133.5776
73,San JoaquÃ­n,BOL-ADM3-33444609B85871655,2014,7260.4727,7267.2021,7276.377,7278.9033
73,San JoaquÃ­n,BOL-ADM3-33444609B85871655,2015,7423.7974,7416.877,7424.9307,7427.4165
73,San JoaquÃ­n,BOL-ADM3-33444609B85871655,2016,7566.3584,7571.5044,7577.1963,7579.1763
73,San JoaquÃ­n,BOL-ADM3-33444609B85871655,2017,7736.0845,7730.9771,7733.1968,7734.229
73,San JoaquÃ­n,BOL-ADM3-33444609B85871655,2018,7894.4795,7894.3281,7892.8228,7892.5894
73,San JoaquÃ­n,BOL-ADM3-33444609B85871655,2019,8063.7646,8061.3311,8055.9897,8054.2764
73,San JoaquÃ­n,BOL-ADM3-33444609B85871655,2020,8231.1738,8231.7725,8222.6084,8219.3076
74,San RamÃ³n,BOL-ADM3-33444609B31629000,2012,4599.1294,4647.666,4648.938,4651.2041
74,San RamÃ³n,BOL-ADM3-33444609B31629000,2013,4617.8057,4583.1919,4587.0356,4589.5254
74,San RamÃ³n,BOL-ADM3-33444609B31629000,2014,4489.9546,4520.0308,4526.4453,4528.915
74,San RamÃ³n,BOL-ADM3-33444609B31629000,2015,4473.1802,4461.0781,4467.3965,4469.4077
74,San RamÃ³n,BOL-ADM3-33444609B31629000,2016,4407.2295,4404.3857,4409.7441,4410.9346
74,San RamÃ³n,BOL-ADM3-33444609B31629000,2017,4340.333,4349.9814,4353.4092,4353.4507
74,San RamÃ³n,BOL-ADM3-33444609B31629000,2018,4303.2207,4298.3433,4298.29,4296.8965
74,San RamÃ³n,BOL-ADM3-33444609B31629000,2019,4244.0933,4248.4199,4244.1636,4241.1777
74,San RamÃ³n,BOL-ADM3-33444609B31629000,2020,4205.4883,4199.9575,4190.8633,4186.2295
75,Tiahuanacu,BOL-ADM3-33444609B70300813,2012,12055.2,12049.002,12039.182,12029.322
75,Tiahuanacu,BOL-ADM3-33444609B70300813,2013,12144.881,12132.356,12126.931,12118.861
75,Tiahuanacu,BOL-ADM3-33444609B70300813,2014,12193.233,12213.922,12213.7,12208.123
75,Tiahuanacu,BOL-ADM3-33444609B70300813,2015,12284.662,12297.104,12299.989,12297.326
75,Tiahuanacu,BOL-ADM3-33444609B70300813,2016,12399.833,12382.092,12386.071,12386.603
75,Tiahuanacu,BOL-ADM3-33444609B70300813,2017,12457.558,12467.001,12472.114,12476.088
75,Tiahuanacu,BOL-ADM3-33444609B70300813,2018,12553.657,12552.827,12558.384,12565.943
75,Tiahuanacu,BOL-ADM3-33444609B70300813,2019,12645.5,12639.028,12645.045,12656.289
75,Tiahuanacu,BOL-ADM3-33444609B70300813,2020,12721.25,12725.178,12732.182,12747.223
76,Colquechaca,BOL-ADM3-33444609B2169284,2012,36891.777,36817.484,36804.777,36807.762
76,Colquechaca,BOL-ADM3-33444609B2169284,2013,37238.645,37217.957,37212.809,37215.402
76,Colquechaca,BOL-ADM3-33444609B2169284,2014,37585.434,37619.375,37625.582,37627.914
76,Colquechaca,BOL-ADM3-33444609B2169284,2015,37966.715,38031.797,38043.879,38045.438
76,Colquechaca,BOL-ADM3-33444609B2169284,2016,38439.07,38460.184,38468.105,38468.105
76,Colquechaca,BOL-ADM3-33444609B2169284,2017,38943.188,38899.105,38897.883,38895.84
76,Colquechaca,BOL-ADM3-33444609B2169284,2018,39367.758,39339.398,39332.57,39328.445
76,Colquechaca,BOL-ADM3-33444609B2169284,2019,39787.645,39778.645,39771.852,39765.824
76,Colquechaca,BOL-ADM3-33444609B2169284,2020,40195.609,40219.07,40215.813,40208.063
77,Pocoata,BOL-ADM3-33444609B28265316,2012,25780.117,25794.586,25768.449,25759.088
77,Pocoata,BOL-ADM3-33444609B28265316,2013,26443.465,26415.152,26387.633,26377.443
77,Pocoata,BOL-ADM3-33444609B28265316,2014,27018.682,27041.543,27019.092,27009.662
77,Pocoata,BOL-ADM3-33444609B28265316,2015,27712.18,27676.93,27663.313,27656.111
77,Pocoata,BOL-ADM3-33444609B28265316,2016,28353.334,28321.004,28320.842,28317.223
77,Pocoata,BOL-ADM3-33444609B28265316,2017,28890.604,28979.348,28992.783,28993.611
77,Pocoata,BOL-ADM3-33444609B28265316,2018,29655.799,29663.434,29680.639,29685.961
77,Pocoata,BOL-ADM3-33444609B28265316,2019,30384.551,30370.879,30384.93,30394.813
77,Pocoata,BOL-ADM3-33444609B28265316,2020,31113.852,31097.746,31106.051,31120.561
78,Llica,BOL-ADM3-33444609B5007094,2012,3992.3447,3987.4602,3989.5598,3991.927
78,Llica,BOL-ADM3-33444609B5007094,2013,4118.4492,4120.1372,4123.2271,4125.6104
78,Llica,BOL-ADM3-33444609B5007094,2014,4251.1611,4258.2891,4261.8926,4264.0352
78,Llica,BOL-ADM3-33444609B5007094,2015,4406.9443,4402.6431,4405.7886,4407.3604
78,Llica,BOL-ADM3-33444609B5007094,2016,4553.9727,4552.7891,4555.0342,4555.7339
78,Llica,BOL-ADM3-33444609B5007094,2017,4701.8545,4708.9854,4709.7666,4709.2949
78,Llica,BOL-ADM3-33444609B5007094,2018,4875.5928,4871.6782,4870.1035,4868.1812
78,Llica,BOL-ADM3-33444609B5007094,2019,5043.8838,5040.1509,5036.0718,5032.4995
78,Llica,BOL-ADM3-33444609B5007094,2020,5212.8076,5214.2261,5207.7505,5202.3945
79,Quillacollo,BOL-ADM3-33444609B2586032,2012,138671.09,138730.59,138709.81,138729
79,Quillacollo,BOL-ADM3-33444609B2586032,2013,142354.23,142354.47,142303.58,142309.55
79,Quillacollo,BOL-ADM3-33444609B2586032,2014,145995.78,146065.64,145990.58,145983.89
79,Quillacollo,BOL-ADM3-33444609B2586032,2015,150178.5,149856.69,149770.81,149753.97
79,Quillacollo,BOL-ADM3-33444609B2586032,2016,153543.88,153707.14,153644.11,153621.11
79,Quillacollo,BOL-ADM3-33444609B2586032,2017,157636.03,157648.39,157614.58,157588.13
79,Quillacollo,BOL-ADM3-33444609B2586032,2018,161668.89,161687.94,161685.17,161657.27
79,Quillacollo,BOL-ADM3-33444609B2586032,2019,165825.08,165831.31,165859.47,165831.31
79,Quillacollo,BOL-ADM3-33444609B2586032,2020,170086.36,170081.67,170141.05,170113.14
80,Sacaba,BOL-ADM3-33444609B27378021,2012,181924.3,182804.02,183133.28,183214.34
80,Sacaba,BOL-ADM3-33444609B27378021,2013,188567.31,188860.63,189215.97,189322.81
80,Sacaba,BOL-ADM3-33444609B27378021,2014,195571.09,195240.75,195530.5,195644.47
80,Sacaba,BOL-ADM3-33444609B27378021,2015,202006.19,201881.84,202082.75,202186.27
80,Sacaba,BOL-ADM3-33444609B27378021,2016,208800.44,208767.95,208878.28,208954.98
80,Sacaba,BOL-ADM3-33444609B27378021,2017,216067.34,215901.28,215922.48,215957.3
80,Sacaba,BOL-ADM3-33444609B27378021,2018,223084.78,223288.8,223218.95,223199.38
80,Sacaba,BOL-ADM3-33444609B27378021,2019,230830.84,230966.08,230772.98,230688.27
80,Sacaba,BOL-ADM3-33444609B27378021,2020,239126.89,238937.41,238588.11,238430.03
81,Tiquipaya,BOL-ADM3-33444609B80439797,2012,59861.094,59598.07,59546.258,59578.297
81,Tiquipaya,BOL-ADM3-33444609B80439797,2013,61441.789,61427.965,61337.93,61355.426
81,Tiquipaya,BOL-ADM3-33444609B80439797,2014,63427.293,63277.16,63183.754,63188.152
81,Tiquipaya,BOL-ADM3-33444609B80439797,2015,65382.633,65140.266,65083.82,65077.551
81,Tiquipaya,BOL-ADM3-33444609B80439797,2016,66624.148,67036.805,67040.445,67025.039
81,Tiquipaya,BOL-ADM3-33444609B80439797,2017,68963.883,69029.891,69059.523,69033.047
81,Tiquipaya,BOL-ADM3-33444609B80439797,2018,71166.133,71119.594,71142.727,71102.914
81,Tiquipaya,BOL-ADM3-33444609B80439797,2019,73266.789,73294.648,73291.148,73235.883
81,Tiquipaya,BOL-ADM3-33444609B80439797,2020,75635.367,75549.836,75505.68,75433.344
82,Colcapirhua,BOL-ADM3-33444609B86021401,2012,54299.598,54852.191,55078.43,55123.465
82,Colcapirhua,BOL-ADM3-33444609B86021401,2013,55055.699,55484.004,55949.309,56054.094
82,Colcapirhua,BOL-ADM3-33444609B86021401,2014,56183.848,56296.406,56867.141,57008.973
82,Colcapirhua,BOL-ADM3-33444609B86021401,2015,56705.43,57307.691,57841.883,57991.621
82,Colcapirhua,BOL-ADM3-33444609B86021401,2016,58802.434,58520.301,58877.055,59003.586
82,Colcapirhua,BOL-ADM3-33444609B86021401,2017,60015.086,59836.922,59964.543,60043.285
82,Colcapirhua,BOL-ADM3-33444609B86021401,2018,61440.988,61198.633,61094.895,61108.238
82,Colcapirhua,BOL-ADM3-33444609B86021401,2019,62657.332,62571.039,62258.367,62195.934
82,Colcapirhua,BOL-ADM3-33444609B86021401,2020,63847.648,63956.719,63447.988,63304.32
83,Sipesipe,BOL-ADM3-33444609B57513939,2012,41411.129,41436.68,41448.023,41440.828
83,Sipesipe,BOL-ADM3-33444609B57513939,2013,42425.195,42408.117,42477.859,42485.719
83,Sipesipe,BOL-ADM3-33444609B57513939,2014,43289.664,43420.879,43536.48,43556.871
83,Sipesipe,BOL-ADM3-33444609B57513939,2015,44266.16,44503.895,44628.594,44656.309
83,Sipesipe,BOL-ADM3-33444609B57513939,2016,45756.75,45666.805,45756.781,45785.285
83,Sipesipe,BOL-ADM3-33444609B57513939,2017,46990.73,46880.082,46919.98,46944.328
83,Sipesipe,BOL-ADM3-33444609B57513939,2018,48138.988,48126.012,48116.969,48133.676
83,Sipesipe,BOL-ADM3-33444609B57513939,2019,49412.422,49403.402,49346.895,49353.766
83,Sipesipe,BOL-ADM3-33444609B57513939,2020,50703.293,50713.148,50609.273,50605.074
84,Vinto,BOL-ADM3-33444609B63544582,2012,51029.805,51198.418,51299.98,51308.688
84,Vinto,BOL-ADM3-33444609B63544582,2013,53281.477,53459.449,53594.52,53617.934
84,Vinto,BOL-ADM3-33444609B63544582,2014,55991.031,55871.676,56000.238,56032.715
84,Vinto,BOL-ADM3-33444609B63544582,2015,58352.566,58420.266,58522.59,58558.262
84,Vinto,BOL-ADM3-33444609B63544582,2016,61198.891,61107.363,61167.125,61199.742
84,Vinto,BOL-ADM3-33444609B63544582,2017,63904.66,63922.629,63937.75,63962.145
84,Vinto,BOL-ADM3-33444609B63544582,2018,66934.813,66868.813,66838.781,66850.508
84,Vinto,BOL-ADM3-33444609B63544582,2019,69928.008,69945.18,69873.977,69870.172
84,Vinto,BOL-ADM3-33444609B63544582,2020,73152.25,73161.609,73047.969,73026.445
85,Tarata,BOL-ADM3-33444609B91378627,2012,8508.7881,8485.6611,8469.1191,8465.1543
85,Tarata,BOL-ADM3-33444609B91378627,2013,8489.4658,8460.5381,8447.9688,8443.9658
85,Tarata,BOL-ADM3-33444609B91378627,2014,8410.0664,8430.4316,8425.7617,8422.4512
85,Tarata,BOL-ADM3-33444609B91378627,2015,8382.1934,8401.3291,8403.0117,8400.7441
85,Tarata,BOL-ADM3-33444609B91378627,2016,8356.1201,8375.9053,8380.0762,8378.9492
85,Tarata,BOL-ADM3-33444609B91378627,2017,8372.1357,8353.7686,8357.0986,8357.123
85,Tarata,BOL-ADM3-33444609B91378627,2018,8334.3223,8331.3799,8333.9707,8335.25
85,Tarata,BOL-ADM3-33444609B91378627,2019,8315.3242,8308.1318,8310.7549,8313.3633
85,Tarata,BOL-ADM3-33444609B91378627,2020,8277.5225,8283.9297,8287.5098,8291.5098
86,Totora,BOL-ADM3-33444609B10790515,2012,14542.318,14532.443,14545.435,14560.549
86,Totora,BOL-ADM3-33444609B10790515,2013,14652.488,14679.241,14694.873,14708.642
86,Totora,BOL-ADM3-33444609B10790515,2014,14837.648,14834.411,14848.82,14859.827
86,Totora,BOL-ADM3-33444609B10790515,2015,14986.684,14996.77,15007.085,15013.956
86,Totora,BOL-ADM3-33444609B10790515,2016,15173.743,15165.59,15169.365,15170.885
86,Totora,BOL-ADM3-33444609B10790515,2017,15335.417,15338.505,15335.111,15330.345
86,Totora,BOL-ADM3-33444609B10790515,2018,15528.196,15514.353,15503.808,15492.087
86,Totora,BOL-ADM3-33444609B10790515,2019,15690.788,15691.379,15674.912,15655.849
86,Totora,BOL-ADM3-33444609B10790515,2020,15867.779,15870.077,15848.086,15821.463
87,Buena Vista,BOL-ADM3-33444609B62366677,2012,13392.649,13399.167,13428.282,13435.584
87,Buena Vista,BOL-ADM3-33444609B62366677,2013,13420.099,13419.679,13419.257,13422.533
87,Buena Vista,BOL-ADM3-33444609B62366677,2014,13519.105,13437.519,13410.646,13409.828
87,Buena Vista,BOL-ADM3-33444609B62366677,2015,13496.774,13438.519,13400.738,13396.995
87,Buena Vista,BOL-ADM3-33444609B62366677,2016,13411.702,13421.548,13388.871,13383.79
87,Buena Vista,BOL-ADM3-33444609B62366677,2017,13371.951,13394.823,13375.356,13370.242
87,Buena Vista,BOL-ADM3-33444609B62366677,2018,13349.01,13364.964,13360.733,13356.479
87,Buena Vista,BOL-ADM3-33444609B62366677,2019,13332.274,13334.905,13345.503,13342.589
87,Buena Vista,BOL-ADM3-33444609B62366677,2020,13305.391,13304.965,13330.035,13328.65
88,San Carlos,BOL-ADM3-33444609B65201053,2012,19799.84,19759.127,19746.977,19746.863
88,San Carlos,BOL-ADM3-33444609B65201053,2013,20117.744,20108.547,20105.096,20105.498
88,San Carlos,BOL-ADM3-33444609B65201053,2014,20424.137,20462.605,20469.672,20470.727
88,San Carlos,BOL-ADM3-33444609B65201053,2015,20779.467,20829.672,20841.533,20842.807
88,San Carlos,BOL-ADM3-33444609B65201053,2016,21223.816,21212.361,21221.063,21221.934
88,San Carlos,BOL-ADM3-33444609B65201053,2017,21630.094,21605.092,21608.08,21608.162
88,San Carlos,BOL-ADM3-33444609B65201053,2018,22012.922,22003.77,22002.344,22001.482
88,San Carlos,BOL-ADM3-33444609B65201053,2019,22404.109,22408.139,22403.887,22402.006
88,San Carlos,BOL-ADM3-33444609B65201053,2020,22816.141,22819.416,22812.779,22809.842
89,Magdalena,BOL-ADM3-33444609B24515942,2012,11841.283,11789.805,11786.151,11786.151
89,Magdalena,BOL-ADM3-33444609B24515942,2013,11981.658,11956.559,11942.553,11940.457
89,Magdalena,BOL-ADM3-33444609B24515942,2014,12121.741,12118.398,12100.129,12096.599
89,Magdalena,BOL-ADM3-33444609B24515942,2015,12283.444,12275.954,12258.604,12254.501
89,Magdalena,BOL-ADM3-33444609B24515942,2016,12421.957,12430.435,12417.958,12414.146
89,Magdalena,BOL-ADM3-33444609B24515942,2017,12581.529,12584.376,12578.389,12575.605
89,Magdalena,BOL-ADM3-33444609B24515942,2018,12730.224,12739.044,12740.174,12738.972
89,Magdalena,BOL-ADM3-33444609B24515942,2019,12904.07,12895.307,12903.61,12904.336
89,Magdalena,BOL-ADM3-33444609B24515942,2020,13047.186,13052.602,13068.919,13071.773
90,Portachuelo,BOL-ADM3-33444609B38843317,2012,19531.098,19287.846,19264.627,19281.023
90,Portachuelo,BOL-ADM3-33444609B38843317,2013,19613.781,19469.346,19443.424,19455.943
90,Portachuelo,BOL-ADM3-33444609B38843317,2014,19540.535,19628.82,19624.57,19633.67
90,Portachuelo,BOL-ADM3-33444609B38843317,2015,19566.383,19797.473,19809.787,19814.549
90,Portachuelo,BOL-ADM3-33444609B38843317,2016,20075.824,19993.242,20000.012,19998.639
90,Portachuelo,BOL-ADM3-33444609B38843317,2017,20215.582,20196.783,20193.74,20185.441
90,Portachuelo,BOL-ADM3-33444609B38843317,2018,20435.648,20401.52,20390.16,20374.551
90,Portachuelo,BOL-ADM3-33444609B38843317,2019,20611.701,20603.635,20588.648,20565.688
90,Portachuelo,BOL-ADM3-33444609B38843317,2020,20785.836,20804.717,20789.049,20758.678
91,San Antonio de Esmoruco,BOL-ADM3-33444609B37744367,2012,2271.7642,2270.2158,2270.468,2270.7375
91,San Antonio de Esmoruco,BOL-ADM3-33444609B37744367,2013,2339.1157,2336.7971,2336.5208,2336.6934
91,San Antonio de Esmoruco,BOL-ADM3-33444609B37744367,2014,2404.894,2405.0134,2404.5066,2404.5845
91,San Antonio de Esmoruco,BOL-ADM3-33444609B37744367,2015,2475.207,2474.9863,2474.4729,2474.4612
91,San Antonio de Esmoruco,BOL-ADM3-33444609B37744367,2016,2547.21,2546.8335,2546.4714,2546.3779
91,San Antonio de Esmoruco,BOL-ADM3-33444609B37744367,2017,2619.1255,2620.7151,2620.5625,2620.3926
91,San Antonio de Esmoruco,BOL-ADM3-33444609B37744367,2018,2697.1279,2696.8711,2696.8184,2696.5664
91,San Antonio de Esmoruco,BOL-ADM3-33444609B37744367,2019,2775.4204,2775.2971,2775.2957,2774.957
91,San Antonio de Esmoruco,BOL-ADM3-33444609B37744367,2020,2856.1389,2856.0227,2856.0566,2855.6292
92,Uriondo,BOL-ADM3-33444609B1106358,2012,15295.272,15196.08,15188.3,15195.457
92,Uriondo,BOL-ADM3-33444609B1106358,2013,15489.991,15467.61,15455.254,15459.75
92,Uriondo,BOL-ADM3-33444609B1106358,2014,15712.787,15736.938,15727.185,15729.195
92,Uriondo,BOL-ADM3-33444609B1106358,2015,15989.395,16010.755,16004.328,16003.87
92,Uriondo,BOL-ADM3-33444609B1106358,2016,16266.553,16292.149,16286.759,16283.762
92,Uriondo,BOL-ADM3-33444609B1106358,2017,16601.979,16580.973,16574.41,16568.863
92,Uriondo,BOL-ADM3-33444609B1106358,2018,16891.576,16872.742,16866.967,16859.055
92,Uriondo,BOL-ADM3-33444609B1106358,2019,17165.639,17166.143,17164.424,17154.359
92,Uriondo,BOL-ADM3-33444609B1106358,2020,17452.098,17462.93,17466.961,17454.82
93,Mojinete,BOL-ADM3-33444609B85745690,2012,1129.2734,1130.053,1130.9526,1131.0837
93,Mojinete,BOL-ADM3-33444609B85745690,2013,1180.1324,1181.2798,1182.5468,1182.827
93,Mojinete,BOL-ADM3-33444609B85745690,2014,1235.7477,1235.2363,1236.5818,1236.9574
93,Mojinete,BOL-ADM3-33444609B85745690,2015,1291.4883,1291.9851,1293.1864,1293.5903
93,Mojinete,BOL-ADM3-33444609B85745690,2016,1351.1188,1351.6698,1352.4866,1352.8452
93,Mojinete,BOL-ADM3-33444609B85745690,2017,1414.5302,1414.3542,1414.5972,1414.84
93,Mojinete,BOL-ADM3-33444609B85745690,2018,1481.0295,1479.9967,1479.6199,1479.6932
93,Mojinete,BOL-ADM3-33444609B85745690,2019,1549.4597,1548.558,1547.6581,1547.5282
93,Mojinete,BOL-ADM3-33444609B85745690,2020,1619.2642,1620.1532,1618.8296,1618.4745
94,Yacuiba,BOL-ADM3-33444609B87243497,2012,104920.75,103772.3,103437.26,103168.01
94,Yacuiba,BOL-ADM3-33444609B87243497,2013,106569.73,105154.27,104650.66,104391.19
94,Yacuiba,BOL-ADM3-33444609B87243497,2014,106432.7,106248.09,105810.45,105598.05
94,Yacuiba,BOL-ADM3-33444609B87243497,2015,106942.58,107151.69,106924.87,106791.67
94,Yacuiba,BOL-ADM3-33444609B87243497,2016,107672.48,107998.06,108009.08,107977.77
94,Yacuiba,BOL-ADM3-33444609B87243497,2017,108257.15,108890.88,109078.91,109162.68
94,Yacuiba,BOL-ADM3-33444609B87243497,2018,109930.08,109884.01,110147.56,110352.06
94,Yacuiba,BOL-ADM3-33444609B87243497,2019,111188.16,110930.29,111220.43,111549.73
94,Yacuiba,BOL-ADM3-33444609B87243497,2020,111996.43,111987.82,112300.54,112758.45
95,YuncharÃ¡,BOL-ADM3-33444609B234644,2012,6068.8296,6010.6846,6002.3042,6008.4038
95,YuncharÃ¡,BOL-ADM3-33444609B234644,2013,6070.3457,6045.6265,6037.0649,6041.8394
95,YuncharÃ¡,BOL-ADM3-33444609B234644,2014,6077.8779,6074.7778,6072.4609,6075.9771
95,YuncharÃ¡,BOL-ADM3-33444609B234644,2015,6060.0762,6104.041,6108.8164,6110.8496
95,YuncharÃ¡,BOL-ADM3-33444609B234644,2016,6118.5693,6139.9292,6146.5146,6146.4912
95,YuncharÃ¡,BOL-ADM3-33444609B234644,2017,6201.082,6181.9922,6185.4482,6182.812
95,YuncharÃ¡,BOL-ADM3-33444609B234644,2018,6229.5156,6226.2905,6225.2397,6219.6436
95,YuncharÃ¡,BOL-ADM3-33444609B234644,2019,6271.6885,6271.8813,6265.646,6256.8682
95,YuncharÃ¡,BOL-ADM3-33444609B234644,2020,6321.4736,6318.312,6306.4648,6294.3813
96,CaraparÃ­,BOL-ADM3-33444609B75965900,2012,15131.035,15126.575,15084.87,15084.899
96,CaraparÃ­,BOL-ADM3-33444609B75965900,2013,15921.338,15890.688,15840.184,15834.112
96,CaraparÃ­,BOL-ADM3-33444609B75965900,2014,16670.711,16678.539,16630.811,16620.361
96,CaraparÃ­,BOL-ADM3-33444609B75965900,2015,17497.012,17495.234,17458.102,17445.252
96,CaraparÃ­,BOL-ADM3-33444609B75965900,2016,18337.703,18345.535,18323.801,18310.631
96,CaraparÃ­,BOL-ADM3-33444609B75965900,2017,19216.043,19235.236,19230.211,19218.477
96,CaraparÃ­,BOL-ADM3-33444609B75965900,2018,20162.707,20169.758,20179.994,20171.027
96,CaraparÃ­,BOL-ADM3-33444609B75965900,2019,21147.242,21151.861,21175.859,21170.609
96,CaraparÃ­,BOL-ADM3-33444609B75965900,2020,22192.934,22183.328,22220.615,22219.66
97,San Lorenzo,BOL-ADM3-33444609B88496650,2012,25880.156,25863.236,25939.736,25960.055
97,San Lorenzo,BOL-ADM3-33444609B88496650,2013,25994.238,26071.803,26190.748,26223.564
97,San Lorenzo,BOL-ADM3-33444609B88496650,2014,26230.387,26319.773,26453.346,26492.477
97,San Lorenzo,BOL-ADM3-33444609B88496650,2015,26564.164,26613.545,26729.482,26767.467
97,San Lorenzo,BOL-ADM3-33444609B88496650,2016,26965.785,26945.24,27018.91,27048.533
97,San Lorenzo,BOL-ADM3-33444609B88496650,2017,27334.719,27298.635,27319.73,27335.186
97,San Lorenzo,BOL-ADM3-33444609B88496650,2018,27720,27660.068,27629.301,27626.666
97,San Lorenzo,BOL-ADM3-33444609B88496650,2019,28041.094,28020.994,27945.15,27922.215
97,San Lorenzo,BOL-ADM3-33444609B88496650,2020,28355.57,28382.381,28265.5,28221.273
98,El Puente,BOL-ADM3-33444609B59853279,2012,11516.301,11475.964,11466.698,11467.354
98,El Puente,BOL-ADM3-33444609B59853279,2013,11569.247,11548.216,11536.371,11535.942
98,El Puente,BOL-ADM3-33444609B59853279,2014,11621.15,11614.761,11605.926,11604.918
98,El Puente,BOL-ADM3-33444609B59853279,2015,11655.662,11678.928,11675.521,11674.284
98,El Puente,BOL-ADM3-33444609B59853279,2016,11730.238,11745.196,11745.454,11744.099
