asdf_id,shapeName,year,ntl,tr6_ntl,tr100_ntl,tr400_ntl
80,Sacaba,2012,5960.68359375,5948.6587,6051.2168,6068.832
80,Sacaba,2013,6411.94775390625,6474.6094,6528.6147,6536.0527
80,Sacaba,2014,7058.30517578125,7049.3472,7042.6143,7038.9214
80,Sacaba,2015,7423.69384765625,7668.124,7593.416,7579.4238
80,Sacaba,2016,8543.767578125,8325.0508,8180.8335,8159.6089
80,Sacaba,2017,9143.5693359375,8964.877,8802.0176,8781.04
80,Sacaba,2018,9724.017578125,9555.7568,9456.8662,9446.1582
80,Sacaba,2019,10178.501953125,10093.103,10148.795,10158.536
80,Sacaba,2020,10263.6708984375,10605.015,10884.974,10922.95
81,Tiquipaya,2012,1820.342529296875,1812.0977,1837.1127,1841.4381
81,Tiquipaya,2013,1913.254028320313,1926.4897,1940.1556,1941.9808
81,Tiquipaya,2014,2023.74609375,2049.5879,2048.7905,2047.9507
81,Tiquipaya,2015,2124.098388671875,2181.3174,2162.8071,2159.5012
81,Tiquipaya,2016,2429.679931640625,2316.7402,2281.623,2276.6934
81,Tiquipaya,2017,2463.496337890625,2439.2161,2404.0483,2399.4583
81,Tiquipaya,2018,2523.068359375,2548.3074,2530.2131,2528.0762
81,Tiquipaya,2019,2704.016357421875,2648.4209,2660.9224,2663.0293
81,Tiquipaya,2020,2668.521728515625,2740.7327,2797.0659,2804.8389
82,Colcapirhua,2012,2155.818603515625,2142.0706,2157.8418,2161.0999
82,Colcapirhua,2013,2309.604736328125,2315.4106,2327.605,2329.2083
82,Colcapirhua,2014,2504.15234375,2505.3374,2510.6953,2510.3792
82,Colcapirhua,2015,2580.449462890625,2715.3147,2707.929,2705.5542
82,Colcapirhua,2016,3061.341552734375,2949.3413,2920.0444,2915.709
82,Colcapirhua,2017,3198.885986328125,3186.2502,3146.2476,3141.4983
82,Colcapirhua,2018,3467.606689453125,3418.002,3386.8198,3383.927
82,Colcapirhua,2019,3763.57177734375,3637.1675,3642.5688,3644.2227
82,Colcapirhua,2020,3685.1767578125,3844.2971,3915.2622,3923.9194
83,Sipesipe,2012,1466.495727539063,1468.3297,1504.3663,1510.7728
83,Sipesipe,2013,1615.807373046875,1600.8398,1620.7145,1623.4711
83,Sipesipe,2014,1699.47998046875,1744.9557,1745.6215,1744.4498
83,Sipesipe,2015,1824.246948242188,1904.1217,1879.1331,1874.1434
83,Sipesipe,2016,2116.228759765625,2073.9695,2020.6505,2012.8495
83,Sipesipe,2017,2395.993408203125,2232.8286,2168.6067,2160.6711
83,Sipesipe,2018,2368.275634765625,2360.488,2321.978,2317.9026
83,Sipesipe,2019,2508.4970703125,2462.0259,2481.9229,2485.4331
83,Sipesipe,2020,2419.038330078125,2546.8594,2650.4624,2664.4316
84,Vinto,2012,1616.730590820313,1633.3262,1716.5564,1729.8248
84,Vinto,2013,1757.739990234375,1816.243,1851.5354,1856.5924
84,Vinto,2014,2030.909545898438,2016.3462,1995.9363,1992.3154
84,Vinto,2015,2225.716552734375,2219.5339,2147.9006,2136.9451
84,Vinto,2016,2475.1494140625,2408.6841,2305.2886,2290.3958
84,Vinto,2017,2707.982666015625,2563.4685,2466.176,2452.6848
84,Vinto,2018,2629.0712890625,2673.0493,2630.042,2624.2344
84,Vinto,2019,2790.090576171875,2752.4937,2798.9817,2806.1982
84,Vinto,2020,2686.81884765625,2813.4814,2975.7351,2999.9551
85,Tarata,2012,201.6557769775391,202.7506,225.14818,228.85825
85,Tarata,2013,212.408935546875,232.6796,242.69772,244.12767
85,Tarata,2014,264.6568603515625,266.79492,261.32693,260.33344
85,Tarata,2015,314.5850830078125,300.96222,280.39282,277.34296
85,Tarata,2016,358.8880310058594,328.46585,299.09607,294.99081
85,Tarata,2017,350.3974304199219,343.49466,316.82019,313.16196
85,Tarata,2018,355.4356079101563,345.75122,333.47427,331.87781
85,Tarata,2019,351.0146179199219,337.57254,349.37009,351.26636
85,Tarata,2020,288.4914855957031,323.58755,365.16171,371.55298
86,Totora,2012,135.7185363769531,138.99844,149.4801,151.09882
86,Totora,2013,154.0549774169922,164.02841,168.13809,168.74498
86,Totora,2014,196.6501007080078,192.82716,188.94252,188.40129
86,Totora,2015,248.7490539550781,222.71025,211.72591,210.18684
86,Totora,2016,244.8365478515625,250.02284,236.25137,234.22113
86,Totora,2017,264.909423828125,274.73679,262.54547,260.71109
86,Totora,2018,322.8522338867188,296.56705,290.73221,289.91321
86,Totora,2019,308.4359130859375,313.79095,321.00323,322.12994
86,Totora,2020,311.8873901367188,329.16388,353.97748,357.80389
87,Buena Vista,2012,224.0034484863281,235.47984,250.20985,252.75156
87,Buena Vista,2013,297.9817810058594,275.67847,282.6723,283.73157
87,Buena Vista,2014,312.9598999023438,320.1698,318.99396,318.41223
87,Buena Vista,2015,333.4500732421875,370.52679,359.37631,357.16022
87,Buena Vista,2016,389.3801574707031,427.63525,403.87735,400.34167
87,Buena Vista,2017,659.3838500976563,484.35709,452.08914,448.2511
87,Buena Vista,2018,543.3540649414063,521.92792,503.10059,501.11145
87,Buena Vista,2019,487.155517578125,544.94928,557.65002,559.6106
87,Buena Vista,2020,541.6050415039063,565.12921,617.30591,624.71716
88,San Carlos,2012,229.9159545898438,223.06947,217.71928,217.25758
88,San Carlos,2013,264.7248840332031,241.15559,241.51326,241.49852
88,San Carlos,2014,220.5036468505859,261.97223,268.0538,268.48257
88,San Carlos,2015,281.333740234375,291.67142,298.10907,298.63434
88,San Carlos,2016,320.3045043945313,330.23166,332.03735,332.30283
88,San Carlos,2017,414.6716003417969,375.08398,369.99359,369.81229
88,San Carlos,2018,454.3650512695313,419.56647,411.88474,411.45602
88,San Carlos,2019,452.6498718261719,461.08759,457.93677,457.64426
88,San Carlos,2020,480.3384399414063,502.99503,508.84555,508.94455
89,Magdalena,2012,19.71712303161621,21.58383,27.010605,27.929474
89,Magdalena,2013,26.70688056945801,31.300714,33.797955,34.17992
89,Magdalena,2014,52.36919021606445,44.739758,42.15797,41.792732
89,Magdalena,2015,62.45917510986328,60.566608,52.132969,50.980801
89,Magdalena,2016,83.11814117431641,76.524239,63.700302,61.985168
89,Magdalena,2017,103.9956359863281,89.362381,76.789764,75.086792
89,Magdalena,2018,99.67464447021484,96.785355,91.430443,90.650772
89,Magdalena,2019,89.69902038574219,99.955978,107.97269,109.19543
89,Magdalena,2020,92.51307678222656,101.68141,127.10334,131.41823
90,Portachuelo,2012,335.6535339355469,366.56503,380.75824,382.9169
90,Portachuelo,2013,480.3165588378906,416.82657,420.53189,421.25198
90,Portachuelo,2014,443.1442260742188,467.34567,463.87418,463.27115
90,Portachuelo,2015,514.4796752929688,521.11023,511.07492,509.31454
90,Portachuelo,2016,545.4231567382813,577.91547,562.18781,559.6853
90,Portachuelo,2017,692.7786254882813,636.19226,617.23761,614.71161
90,Portachuelo,2018,720.842041015625,687.42615,675.96619,674.68842
90,Portachuelo,2019,713.7351684570313,730.83936,738.80432,740.12024
90,Portachuelo,2020,742.7752075195313,772.18231,806.8158,811.71967
91,San Antonio de Esmoruco,2012,,.70573109,.73590606,.74031323
91,San Antonio de Esmoruco,2013,,.82370263,.83385658,.83541989
91,San Antonio de Esmoruco,2014,.9672326445579529,.95689237,.94417351,.94256312
91,San Antonio de Esmoruco,2015,1.149068117141724,1.0991855,1.0673074,1.0629679
91,San Antonio de Esmoruco,2016,,1.2424912,1.2036415,1.1979843
91,San Antonio de Esmoruco,2017,,1.3852085,1.3542123,1.3492841
91,San Antonio de Esmoruco,2018,,1.5301716,1.5208012,1.5189155
91,San Antonio de Esmoruco,2019,1.665917158126831,1.6822517,1.7059313,1.7093284
91,San Antonio de Esmoruco,2020,,1.846477,1.912733,1.9233679
92,Uriondo,2012,96.82940673828125,98.04303,118.09206,121.453
92,Uriondo,2013,105.2908706665039,131.7852,141.23663,142.61641
92,Uriondo,2014,184.3506622314453,176.78725,168.5822,167.37273
92,Uriondo,2015,291.3032836914063,227.88124,199.83733,196.05511
92,Uriondo,2016,263.7344665527344,273.5827,234.31093,228.9709
92,Uriondo,2017,344.1216735839844,308.39154,271.67328,266.59351
92,Uriondo,2018,342.5147399902344,327.12476,311.77393,309.52768
92,Uriondo,2019,306.6810607910156,333.04523,355.30328,358.68945
92,Uriondo,2020,306.5234680175781,334.38571,403.79648,415.34488
93,Mojinete,2012,,.000026625157,.000026625157,.000026625157
93,Mojinete,2013,,.00011330967,.00011330967,.00011330967
93,Mojinete,2014,,.00048221613,.00048221613,.00048221613
93,Mojinete,2015,,.0020521849,.0020521849,.0020521849
93,Mojinete,2016,,.0087335594,.0087335594,.0087335594
93,Mojinete,2017,,.037167732,.037167732,.037167732
93,Mojinete,2018,,.15817608,.15817608,.15817608
93,Mojinete,2019,.6731559038162231,.67315578,.67315578,.67315578
93,Mojinete,2020,2.864772796630859,2.864774,2.864774,2.864774
94,Yacuiba,2012,2881.88916015625,2922.2173,3162.6067,3200.6067
94,Yacuiba,2013,3202.86376953125,3309.0269,3409.4788,3423.6785
94,Yacuiba,2014,3366.464111328125,3738.7207,3672.2021,3661.334
94,Yacuiba,2015,4859.30908203125,4183.5845,3945.3604,3912.7837
94,Yacuiba,2016,4799.37939453125,4525.4058,4218.0776,4175.9468
94,Yacuiba,2017,4910.0703125,4730.8125,4486.0454,4450.4556
94,Yacuiba,2018,4630.82666015625,4823.3745,4750.5786,4737.4312
94,Yacuiba,2019,4654.2939453125,4869.1943,5018.4341,5039.479
94,Yacuiba,2020,4867.56591796875,4908.8159,5296.9048,5359.4966
95,YuncharÃ¡,2012,6.986927509307861,4.6774116,4.6053734,4.6565771
95,YuncharÃ¡,2013,6.9695143699646,6.8968635,7.5532475,7.6287751
95,YuncharÃ¡,2014,6.273605823516846,10.843823,12.439763,12.510742
95,YuncharÃ¡,2015,7.923259735107422,19.418306,20.642509,20.553877
95,YuncharÃ¡,2016,45.06189727783203,38.754719,34.393112,33.797245
95,YuncharÃ¡,2017,190.6525421142578,73.083618,56.789513,55.437386
95,YuncharÃ¡,2018,192.7052001953125,113.10262,91.972298,90.47493
95,YuncharÃ¡,2019,136.4773254394531,145.44035,146.35226,146.98393
95,YuncharÃ¡,2020,99.15694427490234,171.35101,230.92436,238.26424
96,CaraparÃ­,2012,4185.595703125,4073.8228,3930.646,3912.0598
96,CaraparÃ­,2013,3742.205078125,3441.0208,3415.8384,3411.4304
96,CaraparÃ­,2014,2407.855712890625,2919.1255,2970.3196,2975.3662
96,CaraparÃ­,2015,2650.6455078125,2531.6902,2588.5212,2596.5222
96,CaraparÃ­,2016,2355.4111328125,2215.6003,2259.4329,2266.9136
96,CaraparÃ­,2017,1854.175415039063,1945.4398,1974.7308,1979.8638
96,CaraparÃ­,2018,1754.909057617188,1720.9362,1728.2914,1729.8248
96,CaraparÃ­,2019,1501.06201171875,1528.1528,1513.8939,1511.7183
96,CaraparÃ­,2020,1390.195556640625,1361.5024,1326.7126,1321.2832
97,San Lorenzo,2012,438.2510986328125,425.97458,408.50565,405.79074
97,San Lorenzo,2013,472.1544799804688,473.0332,465.7821,464.68622
97,San Lorenzo,2014,503.4442138671875,527.68451,531.46222,532.23218
97,San Lorenzo,2015,632.416015625,593.84979,607.33917,609.85461
97,San Lorenzo,2016,654.3742065429688,672.00934,695.32635,699.1604
97,San Lorenzo,2017,811.941162109375,769.87488,798.08563,802.10681
97,San Lorenzo,2018,811.7122802734375,895.18695,918.44904,920.87317
97,San Lorenzo,2019,962.5108032226563,1068.201,1060.0358,1058.04
97,San Lorenzo,2020,1487.31640625,1302.072,1225.818,1216.2507
98,El Puente,2012,69.53790283203125,73.221893,83.139511,84.650673
98,El Puente,2013,80.88748168945313,95.206718,98.896088,99.458664
98,El Puente,2014,145.3973999023438,122.77454,117.42879,116.79977
98,El Puente,2015,174.6335144042969,151.72203,138.65819,136.95863
98,El Puente,2016,164.8248596191406,178.37238,162.54378,160.2825
98,El Puente,2017,227.8260192871094,202.56158,189.29134,187.2381
98,El Puente,2018,203.6019134521484,222.77228,219.16295,218.37766
98,El Puente,2019,237.4283447265625,242.39748,252.94542,254.46973
98,El Puente,2020,256.8074951171875,262.78345,291.56464,296.42001
99,Toro Toro,2012,5.753509521484375,5.4702473,5.2577662,5.238502
99,Toro Toro,2013,6.916858673095703,6.6525846,6.6479988,6.6458373
99,Toro Toro,2014,7.962522983551025,8.1560879,8.4134169,8.4332342
99,Toro Toro,2015,9.739889144897461,10.225802,10.671084,10.707437
99,Toro Toro,2016,8.068280220031738,13.248956,13.574482,13.605275
99,Toro Toro,2017,29.07890892028809,17.786846,17.315891,17.299683
99,Toro Toro,2018,25.9785270690918,22.916521,22.031416,21.983269
99,Toro Toro,2019,27.53480911254883,28.391384,27.95335,27.915466
99,Toro Toro,2020,31.06498908996582,34.576622,35.420628,35.436844
100,San AgustÃ­n,2012,8.181024551391602,6.7320304,6.9280643,6.9765444
100,San AgustÃ­n,2013,6.230511665344238,8.1234455,8.4309187,8.4642954
100,San AgustÃ­n,2014,8.901124954223633,10.113012,10.276855,10.273405
100,San AgustÃ­n,2015,14.27424430847168,12.843312,12.530707,12.469552
100,San AgustÃ­n,2016,15.41024589538574,16.120281,15.240703,15.124637
100,San AgustÃ­n,2017,27.38358116149902,19.70372,18.462896,18.325191
100,San AgustÃ­n,2018,19.86642074584961,22.943287,22.246304,22.17137
100,San AgustÃ­n,2019,26.66694259643555,26.243168,26.729345,26.804342
100,San AgustÃ­n,2020,27.8780460357666,29.713083,32.070869,32.393257
101,Tarija,2012,5069.73828125,5121.7593,5280.3921,5303.6577
101,Tarija,2013,5447.28759765625,5690.5371,5745.1099,5753.2461
101,Tarija,2014,6629.41796875,6312.1519,6248.1753,6240.2437
101,Tarija,2015,7088.57958984375,6930.2158,6786.1475,6766.0117
101,Tarija,2016,7416.6494140625,7525.3188,7357.9668,7332.6924
101,Tarija,2017,8208.8330078125,8104.8398,7965.1816,7943.3345
101,Tarija,2018,8639.865234375,8662.167,8610.1152,8601.4316
101,Tarija,2019,9259.8720703125,9210.4053,9298.29,9311.5654
101,Tarija,2020,9582.98046875,9764.0596,10036.815,10079.059
102,Tahua,2012,2.847226142883301,2.0645156,2.1059556,2.124119
102,Tahua,2013,1.995180726051331,2.8151331,2.9810905,2.9988894
102,Tahua,2014,3.290225028991699,4.0412583,4.2326384,4.2370162
102,Tahua,2015,5.499529838562012,6.0853343,6.0217443,5.9889908
102,Tahua,2016,9.849521636962891,9.2668142,8.5542259,8.4613981
102,Tahua,2017,20.81596374511719,13.537791,12.079959,11.935307
102,Tahua,2018,19.78399085998535,18.174749,16.906931,16.795851
102,Tahua,2019,20.2800407409668,23.010206,23.509018,23.595268
102,Tahua,2020,25.34319305419922,28.577627,32.606869,33.125031
103,San Pablo,2012,30.09345483779907,34.196289,45.620777,47.766869
103,San Pablo,2013,38.15394020080566,37.220535,41.717392,42.414211
103,San Pablo,2014,36.84334897994995,39.692154,37.989697,37.617855
103,San Pablo,2015,40.48926281929016,40.793003,34.277782,33.278091
103,San Pablo,2016,36.22402000427246,39.272697,30.481012,29.320126
103,San Pablo,2017,44.56090545654297,34.384651,26.61417,25.70335
103,San Pablo,2018,46.1776123046875,26.238464,22.772383,22.40954
103,San Pablo,2019,13.55282020568848,17.432373,19.155725,19.448997
103,San Pablo,2020,8.111870527267456,11.026654,16.004322,16.848728
104,Las Carreras,2012,23.89114379882813,29.830742,32.41835,32.730057
104,Las Carreras,2013,46.73964309692383,39.057484,39.144665,39.208481
104,Las Carreras,2014,54.27091979980469,49.353325,47.122475,46.932137
104,Las Carreras,2015,65.23689270019531,59.779064,56.481106,56.113659
104,Las Carreras,2016,65.27413177490234,69.992195,67.41478,67.016197
104,Las Carreras,2017,87.15040588378906,81.010139,80.25425,79.979042
104,Las Carreras,2018,72.50625610351563,93.731926,95.408134,95.410866
104,Las Carreras,2019,120.9032669067383,110.92834,113.50349,113.8363
104,Las Carreras,2020,135.5360870361328,131.85861,135.03603,135.81947
105,Villa Abecia,2012,8.445464134216309,7.7999134,8.1385975,8.2083302
105,Villa Abecia,2013,8.61231517791748,9.4127274,9.7219725,9.7607117
105,Villa Abecia,2014,10.5602912902832,11.504483,11.617692,11.607526
105,Villa Abecia,2015,13.8719654083252,14.219804,13.876527,13.801404
105,Villa Abecia,2016,16.84335327148438,17.506344,16.537001,16.39933
105,Villa Abecia,2017,26.96006774902344,21.059607,19.627577,19.464548
105,Villa Abecia,2018,25.11205863952637,24.135426,23.163712,23.067772
105,Villa Abecia,2019,25.62080574035645,26.728071,27.224373,27.30805
105,Villa Abecia,2020,26.78900527954102,29.19479,31.940659,32.312603
106,Morochata,2012,91.50935363769531,98.352821,113.57214,116.17122
106,Morochata,2013,136.9380187988281,127.04008,134.36111,135.44952
106,Morochata,2014,132.458984375,162.21239,158.61258,157.83276
106,Morochata,2015,230.28564453125,204.84145,186.46971,183.7003
106,Morochata,2016,253.7534942626953,247.77829,217.4935,213.34335
106,Morochata,2017,342.460693359375,283.32001,251.26485,247.12271
106,Morochata,2018,314.1843566894531,303.3707,287.48267,285.50073
106,Morochata,2019,294.904541015625,310.62656,326.72318,329.23923
106,Morochata,2020,278.7075500488281,312.31494,370.26611,379.38596
107,Carangas,2012,4.160961627960205,3.756578,3.3938534,3.3530121
107,Carangas,2013,4.924172878265381,4.0830622,4.0296283,4.0188746
107,Carangas,2014,3.296876907348633,4.511106,4.7942638,4.8195691
107,Carangas,2015,3.87281346321106,5.3064575,5.7387815,5.7889733
107,Carangas,2016,8.049949645996094,6.6203508,6.9133396,6.9650898
107,Carangas,2017,10.28479862213135,8.2977161,8.3511763,8.3866768
107,Carangas,2018,10.55050468444824,10.211029,10.094416,10.10079
107,Carangas,2019,10.58590602874756,12.47857,12.20891,12.167669
107,Carangas,2020,16.35916328430176,15.398107,14.781322,14.661482
108,Yunguyo del Litoral,2012,2.222959280014038,2.0585546,2.2047062,2.2361643
108,Yunguyo del Litoral,2013,2.237566709518433,2.5634401,2.6904671,2.7079017
108,Yunguyo del Litoral,2014,3.620805501937866,3.2316439,3.2835243,3.2791026
108,Yunguyo del Litoral,2015,3.671824932098389,4.0855823,4.0005884,3.9687855
108,Yunguyo del Litoral,2016,3.021338701248169,5.225255,4.8622637,4.7999187
108,Yunguyo del Litoral,2017,11.21033477783203,6.7043648,5.8853426,5.7982111
108,Yunguyo del Litoral,2018,11.8367166519165,7.8399162,7.0492826,6.984653
108,Yunguyo del Litoral,2019,8.355161666870117,8.2413521,8.3555899,8.3909168
108,Yunguyo del Litoral,2020,5.841378688812256,8.204957,9.8523445,10.066594
109,Cruz de Machacamarca,2012,,.35860682,.39016342,.39694497
109,Cruz de Machacamarca,2013,,.59215909,.62779379,.63270497
109,Cruz de Machacamarca,2014,.9046153426170349,.98712057,1.0098994,1.0083855
109,Cruz de Machacamarca,2015,,1.6744696,1.622656,1.6064885
109,Cruz de Machacamarca,2016,2.150857210159302,2.8731518,2.5988443,2.55687
109,Cruz de Machacamarca,2017,8.444524765014648,4.8141484,4.1342859,4.0618138
109,Cruz de Machacamarca,2018,7.888875961303711,7.2601266,6.4972196,6.4316926
109,Cruz de Machacamarca,2019,13.89424133300781,9.9372902,10.10422,10.156216
109,Cruz de Machacamarca,2020,7.880324840545654,12.61524,15.606679,16.009146
110,Antequera,2012,145.9050140380859,156.09843,163.92114,164.93318
110,Antequera,2013,163.4734802246094,168.97237,170.16743,170.4185
110,Antequera,2014,208.9884185791016,180.942,176.44667,176.03253
110,Antequera,2015,198.9706115722656,188.61667,182.45822,181.70113
110,Antequera,2016,180.6982269287109,192.73415,188.18437,187.42104
110,Antequera,2017,186.7510528564453,196.06934,193.7784,193.23401
110,Antequera,2018,194.1555938720703,199.61295,199.33444,199.16724
110,Antequera,2019,224.0624084472656,202.84497,204.88483,205.23566
110,Antequera,2020,193.2744140625,204.30727,210.41147,211.44179
111,Nazacara de Pacajes,2012,.3229341208934784,.60832775,.80053741,.8306849
111,Nazacara de Pacajes,2013,2.085908889770508,1.1079396,1.1539233,1.1648928
111,Nazacara de Pacajes,2014,2.447418212890625,1.8234375,1.6482751,1.6297077
111,Nazacara de Pacajes,2015,2.159318923950195,2.7115817,2.3257797,2.2725554
111,Nazacara de Pacajes,2016,2.958858728408813,3.818768,3.2444284,3.1589906
111,Nazacara de Pacajes,2017,7.067083835601807,5.1473022,4.4746819,4.3772788
111,Nazacara de Pacajes,2018,6.915226459503174,6.4424415,6.0962429,6.0450993
111,Nazacara de Pacajes,2019,7.182566165924072,7.6422319,8.2346745,8.3289061
111,Nazacara de Pacajes,2020,7.736605644226074,8.8694229,11.083312,11.464245
112,Caquiaviri,2012,36.54606628417969,36.321999,38.790882,39.201675
112,Caquiaviri,2013,40.99874114990234,45.178806,46.44928,46.629921
112,Caquiaviri,2014,60.54367828369141,56.250607,55.586468,55.456001
112,Caquiaviri,2015,70.50102996826172,69.091972,66.358978,65.908409
112,Caquiaviri,2016,73.77963256835938,83.488953,78.94796,78.256378
112,Caquiaviri,2017,116.3316421508789,99.294327,93.567413,92.819435
112,Caquiaviri,2018,118.8671417236328,114.00382,110.35476,109.9478
112,Caquiaviri,2019,130.2201232910156,127.12177,129.66512,130.10585
112,Caquiaviri,2020,125.7300186157227,139.42355,152.06534,153.88191
113,BelÃ©n de Andamarca,2012,,1.7034684,2.1220639,2.2096844
113,BelÃ©n de Andamarca,2013,2.183993816375732,2.8160167,3.2550805,3.313525
113,BelÃ©n de Andamarca,2014,2.067452907562256,4.8866735,4.9972124,4.9693208
113,BelÃ©n de Andamarca,2015,12.46757125854492,8.9719105,7.6539822,7.4463787
113,BelÃ©n de Andamarca,2016,23.84468078613281,15.307096,11.556783,11.114155
113,BelÃ©n de Andamarca,2017,32.82131958007813,22.466974,17.080175,16.492712
113,BelÃ©n de Andamarca,2018,29.90735244750977,28.193287,24.712448,24.33456
113,BelÃ©n de Andamarca,2019,27.23031997680664,31.940536,35.237476,35.764202
113,BelÃ©n de Andamarca,2020,27.40033531188965,34.823956,49.944324,52.476753
114,Corque,2012,53.28755950927734,51.373203,50.338539,50.268497
114,Corque,2013,57.61642074584961,54.142441,54.340248,54.353519
114,Corque,2014,50.58296966552734,57.396057,58.693317,58.779022
114,Corque,2015,60.85784530639648,62.177349,63.504627,63.592625
114,Corque,2016,58.03932189941406,68.528542,68.805939,68.824707
114,Corque,2017,94.74578094482422,76.241753,74.597168,74.499199
114,Corque,2018,93.70737457275391,82.726654,80.72818,80.604477
114,Corque,2019,79.30110168457031,87.574471,87.197617,87.16835
114,Corque,2020,89.793212890625,92.298988,94.141151,94.255234
115,Vitiche,2012,40.12721633911133,35.16161,33.595757,33.48489
115,Vitiche,2013,39.0183219909668,37.647713,38.048798,38.070286
115,Vitiche,2014,31.72966766357422,41.170624,43.168751,43.303089
115,Vitiche,2015,42.95947265625,47.236668,49.164383,49.302895
115,Vitiche,2016,50.87045288085938,56.024574,56.147167,56.173412
115,Vitiche,2017,91.99732971191406,66.658356,64.144463,64.007339
115,Vitiche,2018,87.16588592529297,76.027267,73.058952,72.878433
115,Vitiche,2019,73.90586090087891,83.632553,82.978706,82.920013
115,Vitiche,2020,86.69139862060547,91.247513,94.167366,94.325378
116,Luribay,2012,17.86957168579102,16.291801,17.433437,17.719461
116,Luribay,2013,21.3178596496582,19.339355,20.618309,20.787752
116,Luribay,2014,17.7549877166748,23.299034,24.391066,24.387903
116,Luribay,2015,19.3133659362793,29.366186,28.878059,28.614552
116,Luribay,2016,40.63714599609375,38.219143,34.130085,33.553425
116,Luribay,2017,78.50791931152344,47.405449,40.000561,39.254498
116,Luribay,2018,67.54501342773438,52.232597,46.26334,45.763355
116,Luribay,2019,53.30710220336914,51.656967,52.900841,53.192032
116,Luribay,2020,33.9066276550293,48.279072,60.145042,61.734207
117,Machacamarca,2012,85.98902893066406,94.723282,103.73813,104.98058
117,Machacamarca,2013,95.35302734375,105.03646,106.89281,107.23097
117,Machacamarca,2014,154.3912506103516,114.68362,109.9371,109.47488
117,Machacamarca,2015,116.5733337402344,119.53561,112.51608,111.62173
117,Machacamarca,2016,115.7640228271484,120.93267,114.63616,113.6714
117,Machacamarca,2017,122.3152389526367,120.2578,116.35484,115.63734
117,Machacamarca,2018,113.9893417358398,118.20722,117.75019,117.53994
117,Machacamarca,2019,114.5511245727539,115.81149,118.96857,119.41825
117,Machacamarca,2020,112.8388366699219,113.378,120.12415,121.30483
118,Arampampa,2012,6.250129222869873,7.0274944,6.6386542,6.5829349
118,Arampampa,2013,10.27571964263916,7.5793686,7.3684816,7.3448801
118,Arampampa,2014,8.001501083374023,8.0226889,8.1736231,8.1939468
118,Arampampa,2015,7.287115097045898,8.5874357,9.0859661,9.1464758
118,Arampampa,2016,6.73737096786499,9.5737667,10.147018,10.222292
118,Arampampa,2017,15.51345252990723,11.15291,11.388033,11.439672
118,Arampampa,2018,13.47734832763672,12.875812,12.795389,12.806522
118,Arampampa,2019,14.26880645751953,14.728806,14.38306,14.338904
118,Arampampa,2020,16.59881210327148,16.813801,16.171894,16.055994
119,Sacabamba,2012,16.4898853302002,17.630966,16.802034,16.675415
119,Sacabamba,2013,22.67451477050781,18.338619,17.914215,17.862219
119,Sacabamba,2014,16.73365783691406,18.87159,19.096445,19.132977
119,Sacabamba,2015,20.59218215942383,19.665199,20.397076,20.505203
119,Sacabamba,2016,17.69325637817383,20.834352,21.848043,21.992832
119,Sacabamba,2017,23.94925117492676,22.698534,23.490686,23.612421
119,Sacabamba,2018,25.48210716247559,25.057554,25.322721,25.369518
119,Sacabamba,2019,27.85405540466309,27.85611,27.342344,27.269743
119,Sacabamba,2020,31.76420021057129,31.075853,29.544394,29.318111
120,Anzaldo,2012,11.80110836029053,11.467088,12.698721,12.919699
120,Anzaldo,2013,13.36235237121582,14.113504,14.843081,14.944097
120,Anzaldo,2014,14.42369079589844,17.450638,17.336779,17.281775
120,Anzaldo,2015,26.96711921691895,21.5863,20.198586,19.970501
120,Anzaldo,2016,22.46479606628418,25.804295,23.388664,23.038576
120,Anzaldo,2017,32.51815414428711,29.838367,26.897091,26.527609
120,Anzaldo,2018,42.36515045166016,32.675228,30.685001,30.478861
120,Anzaldo,2019,32.32614517211914,33.634995,34.753487,34.951187
120,Anzaldo,2020,28.31092071533203,33.674984,39.233166,40.045067
121,Toco,2012,94.24140930175781,98.646278,108.14417,109.6272
121,Toco,2013,110.3750839233398,112.2627,115.82188,116.34951
121,Toco,2014,123.5128784179688,126.828,123.8742,123.43763
121,Toco,2015,147.5387268066406,140.82132,132.05846,130.84122
121,Toco,2016,165.3164825439453,151.49648,140.06432,138.49536
121,Toco,2017,173.1501922607422,156.84184,147.68169,146.3623
121,Toco,2018,142.8820343017578,157.38304,154.93359,154.46445
121,Toco,2019,150.1014099121094,156.63019,162.12794,162.89853
121,Toco,2020,155.0770568847656,155.77008,169.50531,171.74922
122,Villa Gualberto Villarroel,2012,8.782710075378418,9.2779207,9.594533,9.640852
122,Villa Gualberto Villarroel,2013,11.60368728637695,10.664391,10.756974,10.772681
122,Villa Gualberto Villarroel,2014,11.26923370361328,12.150948,12.049583,12.034585
122,Villa Gualberto Villarroel,2015,14.36268711090088,13.788827,13.483881,13.440538
122,Villa Gualberto Villarroel,2016,15.4900016784668,15.470554,15.061707,15.003359
122,Villa Gualberto Villarroel,2017,18.61228179931641,17.147451,16.791014,16.738894
122,Villa Gualberto Villarroel,2018,17.27958106994629,18.764986,18.6842,18.665785
122,Villa Gualberto Villarroel,2019,20.73689842224121,20.529976,20.776058,20.810246
122,Villa Gualberto Villarroel,2020,22.31046867370605,22.440165,23.094187,23.198818
123,Tacachi,2012,10.52449607849121,10.633334,10.86407,10.902639
123,Tacachi,2013,12.89732933044434,12.115609,12.236582,12.253118
